interview.id	grid.id	date	location	sps.known	confidence.indv	exp.indv	purpose.visit.24	purpose.visit.04	dist.to.grid	proportion.grid.24	frequency.visits.24	proportion.grid.04	frequency.visits.04	activity1.grid.24	activity2.grid.24	activity3.grid.24	activity1.grid.04	activity2.grid.04	activity3.grid.04	hunting.24	hunting.04	food.trees	meat.eaten	body.parts	use.body.parts	season.hunting	gender.respondent	age.respondent	ethnicity.respondent	Comments	replicates	road_length	mean_elev	elev_band	canopy_height	slope	aspect	geometry
LC.O.11	1391	10/02/26	ninchi	rnh, wh	2	40	jhum agriculture, mithun herding	jhum agriculture, mithun herding	0	03/04/26	2	1	24	jhum	forest	orange plantation	jhum	forest	cardamom plantation	no	yes	toko, rahe	NA	rnh beak	rnh beak used in marriage ritual dance performed by men	NA	m	60	galo	NA	3	0	1234.03935582535	1000-2000m	25.990285674723715	18.991862063901944	180.42160961420464	list(c(94.7468007715598, 94.7475284594285, 94.7983652625343, 94.7976164312614, 94.7468007715598, 27.9726737924279, 28.0177892443437, 28.0171333238384, 27.9720191111198, 27.9726737924279))
LC.O.12	1391	10/02/26	ninchi	rnh, wh	2	40	jhum agriculture, mithun herding	jhum agriculture, mithun herding	0	01/02/26	12	03/04/26	24	jhum	forest	orange plantation	jhum	forest	cardamom plantation	no	yes	NA	NA	NA	NA	NA	m	60	galo	NA	3	0	1234.03935582535	1000-2000m	25.990285674723715	18.991862063901944	180.42160961420464	list(c(94.7468007715598, 94.7475284594285, 94.7983652625343, 94.7976164312614, 94.7468007715598, 27.9726737924279, 28.0177892443437, 28.0171333238384, 27.9720191111198, 27.9726737924279))
LC.O.13	1391	10/02/26	ninchi	rnh, wh	2	60	jhum agriculture, mithun herding	jhum agriculture, mithun herding	0	01/02/26	12	1	24	jhum	forest	orange plantation	jhum	forest	cardamom plantation	no	yes	NA	NA	NA	NA	NA	m	80	galo	NA	3	0	1234.03935582535	1000-2000m	25.990285674723715	18.991862063901944	180.42160961420464	list(c(94.7468007715598, 94.7475284594285, 94.7983652625343, 94.7976164312614, 94.7468007715598, 27.9726737924279, 28.0177892443437, 28.0171333238384, 27.9720191111198, 27.9726737924279))
PP.O.1	1439	18/1/26	parsi-parlo	rnh	2	50	mithun herding, hunting, agriculture	mithun herding, hunting, agriculture	0	1	3	1	10	jhum	cardamom plantation	timber plantation	forest	jhum	NA	yes	yes	sanchar sangyap	NA	NA	NA	NA	m	73	nyishi	NA	3	0	1595.8940430607	1000-2000m	32.523987505756814	32.49002906488041	174.09900277020057	list(c(93.5270522510433, 93.5272723082785, 93.578157275636, 93.5779159781004, 93.5270522510433, 28.0278898064123, 28.0730240444392, 28.0728192016196, 28.0276853502479, 28.0278898064123))
PP.O.2	1439	18/1/26	parsi-parlo	rnh	2	50	mithun herding, hunting, agriculture	mithun herding, hunting, agriculture	0	1	36	1	36	jhum	cardamom plantation	timber plantation	forest	jhum	NA	yes	yes	NA	NA	NA	NA	NA	m	70	nyishi	NA	3	0	1595.8940430607	1000-2000m	32.523987505756814	32.49002906488041	174.09900277020057	list(c(93.5270522510433, 93.5272723082785, 93.578157275636, 93.5779159781004, 93.5270522510433, 28.0278898064123, 28.0730240444392, 28.0728192016196, 28.0276853502479, 28.0278898064123))
PP.O.3	1439	18/1/26	parsi-parlo	rnh	2	20	mithun herding, hunting, agriculture	mithun herding, hunting, agriculture	0	1	12	1	50	jhum	cardamom plantation	timber plantation	forest	jhum	NA	yes	yes	NA	NA	NA	NA	NA	m	36	nyishi	NA	3	0	1595.8940430607	1000-2000m	32.523987505756814	32.49002906488041	174.09900277020057	list(c(93.5270522510433, 93.5272723082785, 93.578157275636, 93.5779159781004, 93.5270522510433, 28.0278898064123, 28.0730240444392, 28.0728192016196, 28.0276853502479, 28.0278898064123))
TP.O.11	1457	08/02/26	tapi	rnh	2	20	resident	resident	1	1	50	1	50	jhum	bamboo plantation	forest	jhum	bamboo plantation	forest	no	yes	NA	NA	NA	NA	NA	m	40	galo	NA	4	0	847.866769192141	0-1000m	24.551172678811167	23.000720430364286	172.39163776922877	list(c(94.4424739613123, 94.4430761205486, 94.4939435105851, 94.4933201423094, 94.4424739613123, 28.0213300907379, 28.0664519241409, 28.0659077520958, 28.0207869457303, 28.0213300907379))
TP.O.12	1457	08/02/26	tapi	rnh	2	30	resident	resident	1	1	50	1	50	jhum	bamboo plantation	forest	jhum	bamboo plantation	forest	no	yes	NA	NA	NA	NA	NA	m	50	galo	NA	4	0	847.866769192141	0-1000m	24.551172678811167	23.000720430364286	172.39163776922877	list(c(94.4424739613123, 94.4430761205486, 94.4939435105851, 94.4933201423094, 94.4424739613123, 28.0213300907379, 28.0664519241409, 28.0659077520958, 28.0207869457303, 28.0213300907379))
TP.O.13	1457	08/02/26	tapi	rnh	2	30	resident	resident	1	1	50	1	50	jhum	bamboo plantation	forest	jhum	bamboo plantation	forest	no	yes	NA	NA	NA	NA	NA	m	50	galo	NA	4	0	847.866769192141	0-1000m	24.551172678811167	23.000720430364286	172.39163776922877	list(c(94.4424739613123, 94.4430761205486, 94.4939435105851, 94.4933201423094, 94.4424739613123, 28.0213300907379, 28.0664519241409, 28.0659077520958, 28.0207869457303, 28.0213300907379))
TP.O.14	1457	08/02/26	tapi	rnh	2	40	resident	resident	1	1	50	1	50	jhum	bamboo plantation	forest	jhum	bamboo plantation	forest	no	yes	NA	NA	NA	NA	NA	m	60	galo	NA	4	0	847.866769192141	0-1000m	24.551172678811167	23.000720430364286	172.39163776922877	list(c(94.4424739613123, 94.4430761205486, 94.4939435105851, 94.4933201423094, 94.4424739613123, 28.0213300907379, 28.0664519241409, 28.0659077520958, 28.0207869457303, 28.0213300907379))
DN.O.1	1508	17/1/26	damin	rnh	2	30	mithun herding, hunting	mithun herding, hunting	0	03/04/26	1	03/04/26	2	forest	jhum	NA	forest	jhum	NA	yes	yes	NA	NA	NA	NA	NA	m	40	nyishi	NA	3	21976.2529175363	1178.03505743519	1000-2000m	33.10897196771875	28.165685601027224	173.3620161952943	list(c(93.3237278351701, 93.3238632358208, 93.374771238871, 93.3746145456292, 93.3237278351701, 28.073654786884, 28.1187899179203, 28.1186602833988, 28.0735253967975, 28.073654786884))
DN.O.2	1508	17/1/26	damin	rnh	2	50	mithun herding, hunting	mithun herding, hunting	0	1	50	1	50	forest	jhum	NA	forest	jhum	NA	yes	yes	NA	NA	NA	NA	NA	m	70	nyishi	NA	3	21976.2529175363	1178.03505743519	1000-2000m	33.10897196771875	28.165685601027224	173.3620161952943	list(c(93.3237278351701, 93.3238632358208, 93.374771238871, 93.3746145456292, 93.3237278351701, 28.073654786884, 28.1187899179203, 28.1186602833988, 28.0735253967975, 28.073654786884))
DN.O.3	1508	17/1/26	damin	rnh	2	20	mithun herding, hunting	mithun herding, hunting	0	1	10	1	50	forest	jhum	NA	forest	jhum	NA	yes	yes	NA	NA	NA	NA	NA	m	35	nyishi	NA	3	21976.2529175363	1178.03505743519	1000-2000m	33.10897196771875	28.165685601027224	173.3620161952943	list(c(93.3237278351701, 93.3238632358208, 93.374771238871, 93.3746145456292, 93.3237278351701, 28.073654786884, 28.1187899179203, 28.1186602833988, 28.0735253967975, 28.073654786884))
DN.O.1	1580	17/1/26	damin	rnh	2	30	mithun herding, hunting	mithun herding, hunting	0	1	3	1	3	forest	forest	NA	forest	forest	NA	yes	yes	tanyak, sanchar	NA	NA	NA	NA	m	40	nyishi	NA	3	729.303223536688	1726.97890203177	1000-2000m	40.140717187348876	30.383995542340948	184.9490710849327	list(c(93.2729549194049, 93.2730692909929, 93.3239989498375, 93.3238632358208, 93.2729549194049, 28.118900652291, 28.1640356944128, 28.1639247510736, 28.1187899179203, 28.118900652291))
DN.O.2	1580	17/1/26	damin	rnh	2	50	mithun herding, hunting	mithun herding, hunting	0	03/04/26	4	03/04/26	8	forest	NA	NA	forest	NA	NA	yes	yes	NA	NA	NA	NA	NA	m	70	nyishi	NA	3	729.303223536688	1726.97890203177	1000-2000m	40.140717187348876	30.383995542340948	184.9490710849327	list(c(93.2729549194049, 93.2730692909929, 93.3239989498375, 93.3238632358208, 93.2729549194049, 28.118900652291, 28.1640356944128, 28.1639247510736, 28.1187899179203, 28.118900652291))
DN.O.3	1580	17/1/26	damin	rnh	2	20	mithun herding, hunting	mithun herding, hunting	0	1	4	1	5	forest	NA	NA	forest	NA	NA	yes	yes	NA	NA	NA	NA	NA	m	35	nyishi	NA	3	729.303223536688	1726.97890203177	1000-2000m	40.140717187348876	30.383995542340948	184.9490710849327	list(c(93.2729549194049, 93.2730692909929, 93.3239989498375, 93.3238632358208, 93.2729549194049, 28.118900652291, 28.1640356944128, 28.1639247510736, 28.1187899179203, 28.118900652291))
KG.O.11	1608	09/02/26	kugi	gh, rnh, wh	2	20	jhum agriculture	hunting	1	03/04/26	3	03/04/26	12	jhum	orange plantation	forest	jhum	orange plantation	forest	yes	yes	NA	NA	NA	NA	NA	m	40	galo	NA	3	2099.22197774772	825.481851377922	0-1000m	27.083178014771175	23.287499990147356	183.52935618633103	list(c(94.6981079661042, 94.6988194256249, 94.7497216473103, 94.748988894298, 94.6981079661042, 28.108658747012, 28.1537744632682, 28.1531337161797, 28.1080192065781, 28.108658747012))
KG.O.12	1608	09/02/26	kugi	gh, rnh, wh	2	40	jhum agriculture	hunting	1	03/04/26	3	03/04/26	12	jhum	orange plantation	forest	jhum	orange plantation	forest	yes	yes	NA	NA	NA	NA	NA	m	60	galo	NA	3	2099.22197774772	825.481851377922	0-1000m	27.083178014771175	23.287499990147356	183.52935618633103	list(c(94.6981079661042, 94.6988194256249, 94.7497216473103, 94.748988894298, 94.6981079661042, 28.108658747012, 28.1537744632682, 28.1531337161797, 28.1080192065781, 28.108658747012))
KG.O.13	1608	09/02/26	kugi	gh, rnh, wh	2	40	jhum agriculture	hunting	1	1	4	1	12	jhum	orange plantation	forest	jhum	orange plantation	forest	yes	yes	NA	NA	NA	NA	NA	m	60	galo	NA	3	2099.22197774772	825.481851377922	0-1000m	27.083178014771175	23.287499990147356	183.52935618633103	list(c(94.6981079661042, 94.6988194256249, 94.7497216473103, 94.748988894298, 94.6981079661042, 28.108658747012, 28.1537744632682, 28.1531337161797, 28.1080192065781, 28.108658747012))
KB.O.11	1610	09/02/26	kombe	gh, rnh	2	20	jhum agriculture	hunting	1	1	24	1	24	jhum	cash crops	forest	jhum	cash crops	forest	yes	yes	NA	NA	NA	tail feathers used by nibo (pujari)	NA	m	40	galo	OPH seen in 2023	3	24082.2814579828	440.069047768502	0-1000m	24.157492633988362	13.038240243109609	194.08889450600222	list(c(94.7998681311047, 94.8006221745881, 94.8515209582615, 94.8507456274151, 94.7998681311047, 28.1073608046543, 28.1524740720291, 28.1517955331838, 28.1066835436024, 28.1073608046543))
KB.O.12	1610	09/02/26	kombe	gh, rnh	2	40	jhum agriculture	hunting	1	1	50	1	50	jhum	cash crops	forest	jhum	cash crops	forest	yes	yes	NA	NA	NA	NA	NA	m	60	galo	NA	3	24082.2814579828	440.069047768502	0-1000m	24.157492633988362	13.038240243109609	194.08889450600222	list(c(94.7998681311047, 94.8006221745881, 94.8515209582615, 94.8507456274151, 94.7998681311047, 28.1073608046543, 28.1524740720291, 28.1517955331838, 28.1066835436024, 28.1073608046543))
KB.O.13	1610	09/02/26	kombe	gh, rnh	2	30	jhum agriculture	hunting	1	1	50	1	50	jhum	cash crops	forest	jhum	cash crops	forest	yes	yes	NA	NA	NA	NA	NA	m	50	galo	NA	3	24082.2814579828	440.069047768502	0-1000m	24.157492633988362	13.038240243109609	194.08889450600222	list(c(94.7998681311047, 94.8006221745881, 94.8515209582615, 94.8507456274151, 94.7998681311047, 28.1073608046543, 28.1524740720291, 28.1517955331838, 28.1066835436024, 28.1073608046543))
KB.O.11	1611	09/02/26	kombe	gh, rnh	2	20	jhum agriculture	hunting	0	03/04/26	12	03/04/26	12	jhum	cash crops	forest	jhum	cash crops	forest	yes	yes	toko, sanchar, koyamto, kora, hiyukta, yoko	NA	NA	NA	NA	m	40	galo	NA	3	0	759.809275615617	0-1000m	29.44951437786203	20.5340891313496	222.02171683164093	list(c(94.8507456274151, 94.8515209582615, 94.9024179491436, 94.9016213341299, 94.8507456274151, 28.1066835436024, 28.1517955331838, 28.1510981020793, 28.1059874258518, 28.1066835436024))
KB.O.12	1611	09/02/26	kombe	gh, rnh	2	40	jhum agriculture	hunting	0	1	1	1	2	jhum	cash crops	forest	jhum	cash crops	forest	yes	yes	NA	NA	NA	NA	NA	m	60	galo	NA	3	0	759.809275615617	0-1000m	29.44951437786203	20.5340891313496	222.02171683164093	list(c(94.8507456274151, 94.8515209582615, 94.9024179491436, 94.9016213341299, 94.8507456274151, 28.1066835436024, 28.1517955331838, 28.1510981020793, 28.1059874258518, 28.1066835436024))
KB.O.13	1611	09/02/26	kombe	gh, rnh	2	30	jhum agriculture	hunting	0	01/02/26	12	01/02/26	24	jhum	cash crops	forest	jhum	cash crops	forest	yes	yes	NA	NA	NA	NA	NA	m	50	galo	NA	3	0	759.809275615617	0-1000m	29.44951437786203	20.5340891313496	222.02171683164093	list(c(94.8507456274151, 94.8515209582615, 94.9024179491436, 94.9016213341299, 94.8507456274151, 28.1066835436024, 28.1517955331838, 28.1510981020793, 28.1059874258518, 28.1066835436024))
KG.O.11	1678	09/02/26	kugi	gh, rnh, wh	2	20	resident	resident	0	1	50	1	50	jhum	orange plantation	forest	jhum	orange plantation	forest	yes	yes	risir, hriduk, tokko	NA	NA	NA	NA	m	40	galo	NA	3	25839.0701497433	506.141736237524	0-1000m	22.94977025994236	18.865710131835527	183.44906484158795	list(c(94.6988194256249, 94.6995325303481, 94.7504560947319, 94.7497216473103, 94.6988194256249, 28.1537744632682, 28.1988898656904, 28.1982479109608, 28.1531337161797, 28.1537744632682))
KG.O.12	1678	09/02/26	kugi	gh, rnh, wh	2	40	resident	resident	0	1	50	1	50	jhum	orange plantation	forest	jhum	orange plantation	forest	yes	yes	NA	NA	NA	NA	NA	m	60	galo	NA	3	25839.0701497433	506.141736237524	0-1000m	22.94977025994236	18.865710131835527	183.44906484158795	list(c(94.6988194256249, 94.6995325303481, 94.7504560947319, 94.7497216473103, 94.6988194256249, 28.1537744632682, 28.1988898656904, 28.1982479109608, 28.1531337161797, 28.1537744632682))
KG.O.13	1678	09/02/26	kugi	gh, rnh, wh	2	40	resident	resident	0	1	50	1	50	jhum	orange plantation	forest	jhum	orange plantation	forest	yes	yes	NA	NA	NA	NA	NA	m	60	galo	NA	3	25839.0701497433	506.141736237524	0-1000m	22.94977025994236	18.865710131835527	183.44906484158795	list(c(94.6988194256249, 94.6995325303481, 94.7504560947319, 94.7497216473103, 94.6988194256249, 28.1537744632682, 28.1988898656904, 28.1982479109608, 28.1531337161797, 28.1537744632682))
KD.O.11	1776	03/02/26	kodak	rnh	2	60	mithun herding, hunting	mithun herding, hunting	0	1	24	1	24	jhum	forest	NA	jhum	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	80	takin	NA	4	8255.36395659719	1390.658968197	1000-2000m	35.11044458166101	26.4837617983713	133.4009879099796	list(c(94.0378305882662, 94.0382680170292, 94.0892520555382, 94.0887931538005, 94.0378305882662, 28.2506390042125, 28.295766255655, 28.2953691200494, 28.2502426142056, 28.2506390042125))
KD.O.12	1776	03/02/26	kodak	rnh	2	40	mithun herding, hunting	mithun herding, hunting	0	1	12	1	24	jhum	forest	NA	jhum	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	80	takin	NA	4	8255.36395659719	1390.658968197	1000-2000m	35.11044458166101	26.4837617983713	133.4009879099796	list(c(94.0378305882662, 94.0382680170292, 94.0892520555382, 94.0887931538005, 94.0378305882662, 28.2506390042125, 28.295766255655, 28.2953691200494, 28.2502426142056, 28.2506390042125))
KD.O.13	1776	03/02/26	kodak	rnh	2	60	mithun herding, hunting	mithun herding, hunting	0	1	12	1	24	jhum	forest	NA	jhum	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	60	takin	NA	4	8255.36395659719	1390.658968197	1000-2000m	35.11044458166101	26.4837617983713	133.4009879099796	list(c(94.0378305882662, 94.0382680170292, 94.0892520555382, 94.0887931538005, 94.0378305882662, 28.2506390042125, 28.295766255655, 28.2953691200494, 28.2502426142056, 28.2506390042125))
KD.O.14	1776	03/02/26	kodak	rnh	2	30	mithun herding, hunting	mithun herding, hunting	0	1	12	1	24	jhum	forest	NA	jhum	forest	NA	yes	yes	NA	NA	NA	NA	NA	m	50	takin	NA	4	8255.36395659719	1390.658968197	1000-2000m	35.11044458166101	26.4837617983713	133.4009879099796	list(c(94.0378305882662, 94.0382680170292, 94.0892520555382, 94.0887931538005, 94.0378305882662, 28.2506390042125, 28.295766255655, 28.2953691200494, 28.2502426142056, 28.2506390042125))
AM.O.11	1777	02/02/26	aching moring	rnh	2	20	mithun herding, hunting	mithun herding, hunting	0	03/04/26	24	03/04/26	24	forest	jhum	NA	forest	jhum	NA	yes	yes	NA	NA	NA	NA	NA	m	40	takin	NA	3	22087.0217002064	945.079561860524	0-1000m	33.044619839456544	29.816792571236512	173.41089166334555	list(c(94.0887931538005, 94.0892520555382, 94.1402350343176, 94.1397546615041, 94.0887931538005, 28.2502426142056, 28.2953691200494, 28.2949529556969, 28.2498272311713, 28.2502426142056))
AM.O.12	1777	02/02/26	aching moring	rnh	2	40	mithun herding, hunting	mithun herding, hunting	0	1	24	1	24	forest	jhum	NA	forest	jhum	NA	yes	yes	NA	NA	NA	NA	NA	m	60	takin	NA	3	22087.0217002064	945.079561860524	0-1000m	33.044619839456544	29.816792571236512	173.41089166334555	list(c(94.0887931538005, 94.0892520555382, 94.1402350343176, 94.1397546615041, 94.0887931538005, 28.2502426142056, 28.2953691200494, 28.2949529556969, 28.2498272311713, 28.2502426142056))
AM.O.13	1777	02/02/26	aching moring	rnh	2	30	mithun herding, hunting	mithun herding, hunting	0	1	24	1	24	forest	jhum	NA	forest	jhum	NA	yes	yes	NA	NA	NA	NA	NA	m	50	takin	NA	3	22087.0217002064	945.079561860524	0-1000m	33.044619839456544	29.816792571236512	173.41089166334555	list(c(94.0887931538005, 94.0892520555382, 94.1402350343176, 94.1397546615041, 94.0887931538005, 28.2502426142056, 28.2953691200494, 28.2949529556969, 28.2498272311713, 28.2502426142056))
AM.O.11	1830	02/02/26	aching moring	rnh	2	20	mithun herding, hunting	mithun herding, hunting	0	1	12	1	12	forest	jhum	NA	forest	jhum	NA	yes	yes	NA	NA	NA	NA	NA	m	40	takin	NA	3	0	2071.43299457139	2000-2500m	38.56271731928186	28.31803072081091	192.6080134714791	list(c(94.0892520555382, 94.0897120170063, 94.1407165164301, 94.1402350343176, 94.0892520555382, 28.2953691200494, 28.34049532065, 28.3400783743363, 28.2949529556969, 28.2953691200494))
AM.O.11	1830	02/02/26	aching moring	rnh	2	20	mithun herding, hunting	mithun herding, hunting	0	1	12	1	12	forest	jhum	NA	forest	jhum	NA	yes	yes	NA	NA	NA	NA	NA	m	40	takin	NA	3	0	2071.43299457139	2000-2500m	38.56271731928186	28.31803072081091	192.6080134714791	list(c(94.0892520555382, 94.0897120170063, 94.1407165164301, 94.1402350343176, 94.0892520555382, 28.2953691200494, 28.34049532065, 28.3400783743363, 28.2949529556969, 28.2953691200494))
AM.O.12	1830	02/02/26	aching moring	rnh	2	40	mithun herding, hunting	mithun herding, hunting	0	1	12	1	12	forest	jhum	NA	forest	jhum	NA	yes	yes	NA	NA	NA	NA	NA	m	60	takin	NA	3	0	2071.43299457139	2000-2500m	38.56271731928186	28.31803072081091	192.6080134714791	list(c(94.0892520555382, 94.0897120170063, 94.1407165164301, 94.1402350343176, 94.0892520555382, 28.2953691200494, 28.34049532065, 28.3400783743363, 28.2949529556969, 28.2953691200494))
AM.O.12	1830	02/02/26	aching moring	rnh	2	40	mithun herding, hunting	mithun herding, hunting	0	1	12	1	12	forest	jhum	NA	forest	jhum	NA	yes	yes	NA	NA	NA	NA	NA	m	60	takin	NA	3	0	2071.43299457139	2000-2500m	38.56271731928186	28.31803072081091	192.6080134714791	list(c(94.0892520555382, 94.0897120170063, 94.1407165164301, 94.1402350343176, 94.0892520555382, 28.2953691200494, 28.34049532065, 28.3400783743363, 28.2949529556969, 28.2953691200494))
AM.O.13	1830	02/02/26	aching moring	rnh	2	30	mithun herding, hunting	mithun herding, hunting	0	1	12	1	12	forest	jhum	NA	forest	jhum	NA	yes	yes	NA	NA	NA	NA	NA	m	50	takin	NA	3	0	2071.43299457139	2000-2500m	38.56271731928186	28.31803072081091	192.6080134714791	list(c(94.0892520555382, 94.0897120170063, 94.1407165164301, 94.1402350343176, 94.0892520555382, 28.2953691200494, 28.34049532065, 28.3400783743363, 28.2949529556969, 28.2953691200494))
AM.O.13	1830	02/02/26	aching moring	rnh	2	30	mithun herding, hunting	mithun herding, hunting	0	1	12	1	12	forest	jhum	NA	forest	jhum	NA	yes	yes	NA	NA	NA	NA	NA	m	50	takin	NA	3	0	2071.43299457139	2000-2500m	38.56271731928186	28.31803072081091	192.6080134714791	list(c(94.0892520555382, 94.0897120170063, 94.1407165164301, 94.1402350343176, 94.0892520555382, 28.2953691200494, 28.34049532065, 28.3400783743363, 28.2949529556969, 28.2953691200494))
AY.O.11	1883	06/02/26	ayinmori	rnh	2	20	resident	resident	0	1	50	1	50	jhum	forest	bamboo plantation	jhum	forest	bamboo plantation	yes	yes	sanchar, janachar, tagung gangsi, tasar sarsi (cane)	y	NA	NA	NA	m	40	takin	NA	3	7366.14812981048	1041.2095599774	1000-2000m	36.30178009321393	34.146716655795196	182.75133556855135	list(c(93.9366923475888, 93.9370886486765, 93.9881177597743, 93.9876998829189, 93.9366923475888, 28.3416317669561, 28.3867597951221, 28.3863993712633, 28.341272018358, 28.3416317669561))
AY.O.12	1883	06/02/26	ayinmori	rnh	2	40	resident	resident	0	1	50	1	50	jhum	forest	bamboo plantation	jhum	forest	bamboo plantation	yes	yes	NA	NA	NA	NA	NA	m	60	takin	NA	3	7366.14812981048	1041.2095599774	1000-2000m	36.30178009321393	34.146716655795196	182.75133556855135	list(c(93.9366923475888, 93.9370886486765, 93.9881177597743, 93.9876998829189, 93.9366923475888, 28.3416317669561, 28.3867597951221, 28.3863993712633, 28.341272018358, 28.3416317669561))
AY.O.13	1883	06/02/26	ayinmori	rnh	2	40	resident	resident	0	1	50	1	50	jhum	forest	bamboo plantation	jhum	forest	bamboo plantation	yes	yes	NA	NA	NA	NA	NA	m	60	takin	NA	3	7366.14812981048	1041.2095599774	1000-2000m	36.30178009321393	34.146716655795196	182.75133556855135	list(c(93.9366923475888, 93.9370886486765, 93.9881177597743, 93.9876998829189, 93.9366923475888, 28.3416317669561, 28.3867597951221, 28.3863993712633, 28.341272018358, 28.3416317669561))
LK.O.11	1927	04/02/26	loke	rnh	2	40	mithun herding	mithun herding, hunting	0	1	30	1	60	jhum	forest	NA	jhum	forest	NA	no	yes	NA	NA	NA	NA	NA	m	60	takin	NA	4	7243.55282631384	1406.79872575482	1000-2000m	35.906306464984496	35.05065063396565	171.02394929267163	list(c(93.6819303746348, 93.6822194393947, 93.7332742569632, 93.7329635593249, 93.6819303746348, 28.3882753252292, 28.4334058910329, 28.4331405039562, 28.3880104348539, 28.3882753252292))
LK.O.12	1927	04/02/26	loke	rnh	2	40	mithun herding	mithun herding, hunting	0	1	30	1	60	jhum	forest	NA	jhum	forest	NA	no	yes	NA	NA	NA	NA	NA	m	80	takin	NA	4	7243.55282631384	1406.79872575482	1000-2000m	35.906306464984496	35.05065063396565	171.02394929267163	list(c(93.6819303746348, 93.6822194393947, 93.7332742569632, 93.7329635593249, 93.6819303746348, 28.3882753252292, 28.4334058910329, 28.4331405039562, 28.3880104348539, 28.3882753252292))
LK.O.13	1927	04/02/26	loke	rnh	2	40	mithun herding	mithun herding, hunting	0	1	30	1	60	jhum	forest	NA	jhum	forest	NA	no	yes	NA	NA	NA	NA	NA	m	60	takin	NA	4	7243.55282631384	1406.79872575482	1000-2000m	35.906306464984496	35.05065063396565	171.02394929267163	list(c(93.6819303746348, 93.6822194393947, 93.7332742569632, 93.7329635593249, 93.6819303746348, 28.3882753252292, 28.4334058910329, 28.4331405039562, 28.3880104348539, 28.3882753252292))
LK.O.14	1927	04/02/26	loke	rnh	2	20	mithun herding	mithun herding, hunting	0	1	30	1	60	jhum	forest	NA	jhum	forest	NA	no	yes	NA	NA	NA	NA	NA	m	40	takin	NA	4	7243.55282631384	1406.79872575482	1000-2000m	35.906306464984496	35.05065063396565	171.02394929267163	list(c(93.6819303746348, 93.6822194393947, 93.7332742569632, 93.7329635593249, 93.6819303746348, 28.3882753252292, 28.4334058910329, 28.4331405039562, 28.3880104348539, 28.3882753252292))
LK.O.11	1928	04/02/26	loke	rnh	2	40	mithun herding	mithun herding, hunting	0	1	60	1	60	jhum	forest	NA	jhum	forest	NA	no	yes	janachar, sanchar, konki	y	rnh beak	for rituals	NA	m	60	takin	NA	3	6702.71994091622	1404.32311217124	1000-2000m	35.23525985078567	34.853838492376376	189.49112346185825	list(c(93.7329635593249, 93.7332742569632, 93.7843283580834, 93.7839960288564, 93.7329635593249, 28.3880104348539, 28.4331405039562, 28.4328559721701, 28.3877264355979, 28.3880104348539))
LK.O.12	1928	04/02/26	loke	rnh	2	40	mithun herding	mithun herding, hunting	0	1	60	1	60	jhum	forest	NA	jhum	forest	NA	no	yes	NA	NA	NA	NA	NA	m	80	takin	NA	3	6702.71994091622	1404.32311217124	1000-2000m	35.23525985078567	34.853838492376376	189.49112346185825	list(c(93.7329635593249, 93.7332742569632, 93.7843283580834, 93.7839960288564, 93.7329635593249, 28.3880104348539, 28.4331405039562, 28.4328559721701, 28.3877264355979, 28.3880104348539))
LK.O.13	1928	04/02/26	loke	rnh	2	40	mithun herding	mithun herding, hunting	0	1	60	03/04/26	60	jhum	forest	NA	jhum	forest	NA	no	yes	NA	NA	NA	NA	NA	m	60	takin	NA	3	6702.71994091622	1404.32311217124	1000-2000m	35.23525985078567	34.853838492376376	189.49112346185825	list(c(93.7329635593249, 93.7332742569632, 93.7843283580834, 93.7839960288564, 93.7329635593249, 28.3880104348539, 28.4331405039562, 28.4328559721701, 28.3877264355979, 28.3880104348539))
LK.O.11	1929	04/02/26	loke	rnh	2	40	mithun herding	mithun herding, hunting	0	03/04/26	50	03/04/26	50	wet agriculture	forest	NA	wet agriculture	forest	NA	no	yes	NA	NA	NA	NA	NA	m	60	takin	NA	3	13591.2402311819	1134.32981946724	1000-2000m	32.5369734494956	35.26157864711253	153.24817166075582	list(c(93.7839960288564, 93.7843283580834, 93.8353816928809, 93.8350277334448, 93.7839960288564, 28.3877264355979, 28.4328559721701, 28.4325522967003, 28.3874233284846, 28.3877264355979))
LK.O.12	1929	04/02/26	loke	rnh	2	40	mithun herding	mithun herding, hunting	0	1	50	03/04/26	20	wet agriculture	forest	NA	wet agriculture	forest	NA	no	yes	NA	NA	NA	NA	NA	m	80	takin	NA	3	13591.2402311819	1134.32981946724	1000-2000m	32.5369734494956	35.26157864711253	153.24817166075582	list(c(93.7839960288564, 93.7843283580834, 93.8353816928809, 93.8350277334448, 93.7839960288564, 28.3877264355979, 28.4328559721701, 28.4325522967003, 28.3874233284846, 28.3877264355979))
LK.O.13	1929	04/02/26	loke	rnh	2	40	mithun herding	mithun herding, hunting	0	1	50	1	60	wet agriculture	forest	NA	wet agriculture	forest	NA	no	yes	NA	NA	NA	NA	NA	m	60	takin	NA	3	13591.2402311819	1134.32981946724	1000-2000m	32.5369734494956	35.26157864711253	153.24817166075582	list(c(93.7839960288564, 93.7843283580834, 93.8353816928809, 93.8350277334448, 93.7839960288564, 28.3877264355979, 28.4328559721701, 28.4325522967003, 28.3874233284846, 28.3877264355979))
