"interview.id"	"grid.id"	"date"	"location"	"sps.known"	"confidence.indv"	"exp.indv"	"purpose.visit.24"	"purpose.visit.04"	"dist.to.grid"	"proportion.grid.24"	"frequency.visits.24"	"proportion.grid.04"	"frequency.visits.04"	"activity1.grid.24"	"activity2.grid.24"	"activity3.grid.24"	"activity1.grid.04"	"activity2.grid.04"	"activity3.grid.04"	"hunting.24"	"hunting.04"	"food.trees"	"meat.eaten"	"body.parts"	"use.body.parts"	"season.hunting"	"gender.respondent"	"age.respondent"	"ethnicity.respondent"	"Comments"	"replicates"	"road_length"	"mean_elev"	"elev_band"	"geometry"
"195"	"TR.O.22"	814	"21/1/26"	"tassar"	"gh, rnh"	1	20	"mithun herding"	"mithun herding"	"1"	"1"	"30"	"1"	"30"	"forest"	NA	NA	"forest"	NA	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	37	"nyishi"	NA	4	0	1755.27670796792	"1000-2000m"	"list(c(93.5755335, 93.5757693, 93.6264435, 93.626187, 93.5755335, 27.5763305, 27.6214673, 27.6212478, 27.5761114, 27.5763305))"
"196"	"TR.O.11"	875	"16/1/26"	"tassar"	"gh,rnh"	2	21	"mithun herding, agriculture"	"mithun herding, agriculture"	"0"	"1"	"50"	"1"	"50"	"forest"	"jhum"	"forest"	NA	NA	NA	"no"	"no"	NA	NA	NA	NA	NA	"m"	70	"nyishi"	NA	3	0	1513.9906471659	"1000-2000m"	"list(c(93.6771171, 93.677395, 93.7280888, 93.7277901, 93.6771171, 27.6210098, 27.6661454, 27.6658884, 27.6207533, 27.6210098))"
"197"	"TR.O.12"	875	"16/1/26"	"tassar"	"gh,rnh"	2	40	"mithun herding, agriculture"	"mithun herding, agriculture"	"0"	"1"	"50"	"1"	"50"	"forest"	"jhum"	"forest"	NA	NA	NA	"no"	"no"	NA	NA	NA	NA	NA	"m"	41	"nyishi"	NA	3	0	1513.9906471659	"1000-2000m"	"list(c(93.6771171, 93.677395, 93.7280888, 93.7277901, 93.6771171, 27.6210098, 27.6661454, 27.6658884, 27.6207533, 27.6210098))"
"198"	"TR.O.13"	875	"16/1/26"	"tassar"	"gh,rnh"	2	40	"mithun herding, agriculture"	"mithun herding, agriculture"	"2"	"1"	"50"	"1"	"50"	"forest"	"jhum"	"forest"	NA	NA	NA	"no"	"no"	NA	NA	NA	NA	NA	"m"	60	"nyishi"	NA	3	0	1513.9906471659	"1000-2000m"	"list(c(93.6771171, 93.677395, 93.7280888, 93.7277901, 93.6771171, 27.6210098, 27.6661454, 27.6658884, 27.6207533, 27.6210098))"
"199"	"LY.O.11"	878	"31/2/25"	"linya"	"gh, rnh"	2	45	"patroling, agriculture, mithun herding"	"patroling, agriculture, mithun herding"	"2"	"1"	"50"	"1"	"50"	"logging"	"forest"	"agriculture"	"logging"	"forest"	"agriculture"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	65	"nyishi"	NA	3	10058.561382516	1749.58678049087	"1000-2000m"	"list(c(93.8291339, 93.8294742, 93.8801657, 93.8798046, 93.8291339, 27.6201848, 27.6653188, 27.6650062, 27.6198727, 27.6201848))"
"200"	"LY.O.12"	878	"31/2/25"	"linya"	"gh, rnh"	2	32	"patroling, agriculture, mithun herding"	"patroling, agriculture, mithun herding"	"2"	"1"	"30"	"1"	"30"	"logging"	"forest"	"agriculture"	"logging"	"forest"	"agriculture"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	52	"nyishi"	NA	3	10058.561382516	1749.58678049087	"1000-2000m"	"list(c(93.8291339, 93.8294742, 93.8801657, 93.8798046, 93.8291339, 27.6201848, 27.6653188, 27.6650062, 27.6198727, 27.6201848))"
"201"	"LY.O.2"	878	"01/02/26"	"linya"	"gh,rnh"	2	35	"patroling, agriculture, mithun herding"	"hunt, agriculture, mithun herding"	"2"	"03/04/26"	"12"	"03/04/26"	"4"	"logging"	"forest"	"agriculture"	"logging"	"forest"	"agriculture"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	55	"nyishi"	NA	3	10058.561382516	1749.58678049087	"1000-2000m"	"list(c(93.8291339, 93.8294742, 93.8801657, 93.8798046, 93.8291339, 27.6201848, 27.6653188, 27.6650062, 27.6198727, 27.6201848))"
"202"	"LY.O.11"	936	"31/2/25"	"linya"	"gh, rnh"	2	45	"patroling, agriculture, mithun herding"	"patroling, agriculture, mithun herding"	"0"	"1"	"30"	"1"	"30"	"jhum"	"logging"	"agriculture"	"jhum"	"logging"	"agriculture"	"yes"	"yes"	"tatung, sanchar, sangum, tangik"	NA	NA	NA	NA	"m"	65	"nyishi"	NA	3	0	1494.08630971063	"1000-2000m"	"list(c(93.7787819, 93.7791021, 93.8298153, 93.8294742, 93.7787819, 27.6656129, 27.7107472, 27.7104526, 27.6653188, 27.6656129))"
"203"	"LY.O.12"	936	"31/2/25"	"linya"	"gh, rnh"	2	32	"patroling, agriculture, mithun herding"	"patroling, agriculture, mithun herding"	"0"	"1"	"30"	"1"	"30"	"jhum"	"logging"	"agriculture"	"jhum"	"logging"	"agriculture"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	52	"nyishi"	NA	3	0	1494.08630971063	"1000-2000m"	"list(c(93.7787819, 93.7791021, 93.8298153, 93.8294742, 93.7787819, 27.6656129, 27.7107472, 27.7104526, 27.6653188, 27.6656129))"
"204"	"LY.O.2"	936	"01/02/26"	"linya"	"gh,rnh"	2	35	"patroling, agriculture, mithun herding"	"hunt, agriculture, mithun herding"	"0"	"1"	"12"	"1"	"24"	"jhum"	"logging"	"agriculture"	"jhum"	"logging"	"agriculture"	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	55	"nyishi"	NA	3	0	1494.08630971063	"1000-2000m"	"list(c(93.7787819, 93.7791021, 93.8298153, 93.8294742, 93.7787819, 27.6656129, 27.7107472, 27.7104526, 27.6653188, 27.6656129))"
"205"	"ST.O.11"	981	"19/1/26"	"sangte"	"rnh"	2	60	"mithun herding, agriculture"	"mithun herding, agriculture"	"0"	"1"	"50"	"1"	"50"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	80	"nyishi"	NA	3	0	1919.6888770322	"1000-2000m"	"list(c(93.2212187, 93.2213098, 93.2720494, 93.2719374, 93.2212187, 27.7127622, 27.7579001, 27.7578096, 27.7126719, 27.7127622))"
"206"	"ST.O.12"	981	"19/1/26"	"sangte"	"rnh"	2	20	"mithun herding, agriculture"	"mithun herding, agriculture"	"0"	"1"	"50"	"1"	"50"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	38	"nyishi"	NA	3	0	1919.6888770322	"1000-2000m"	"list(c(93.2212187, 93.2213098, 93.2720494, 93.2719374, 93.2212187, 27.7127622, 27.7579001, 27.7578096, 27.7126719, 27.7127622))"
"207"	"ST.O.13"	981	"19/1/26"	"sangte"	"rnh"	2	20	"mithun herding, agriculture"	"mithun herding, agriculture"	"0"	"1"	"50"	"1"	"50"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"nyishi"	NA	3	0	1919.6888770322	"1000-2000m"	"list(c(93.2212187, 93.2213098, 93.2720494, 93.2719374, 93.2212187, 27.7127622, 27.7579001, 27.7578096, 27.7126719, 27.7127622))"
"208"	"ST.O.11"	982	"19/1/26"	"sangte"	"rnh"	2	60	"mithun herding, agriculture"	"mithun herding, agriculture"	"1"	"03/04/26"	"50"	"03/04/26"	"50"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	80	"nyishi"	NA	3	20400.9281909515	1668.06382447489	"1000-2000m"	"list(c(93.2719374, 93.2720494, 93.3227888, 93.3226558, 93.2719374, 27.7126719, 27.7578096, 27.7577006, 27.7125631, 27.7126719))"
"209"	"ST.O.12"	982	"19/1/26"	"sangte"	"rnh"	2	20	"mithun herding, agriculture"	"mithun herding, agriculture"	"1"	"03/04/26"	"50"	"03/04/26"	"50"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	38	"nyishi"	NA	3	20400.9281909515	1668.06382447489	"1000-2000m"	"list(c(93.2719374, 93.2720494, 93.3227888, 93.3226558, 93.2719374, 27.7126719, 27.7578096, 27.7577006, 27.7125631, 27.7126719))"
"210"	"ST.O.13"	982	"19/1/26"	"sangte"	"rnh"	2	20	"mithun herding, agriculture"	"mithun herding, agriculture"	"1"	"03/04/26"	"50"	"03/04/26"	"50"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"nyishi"	NA	3	20400.9281909515	1668.06382447489	"1000-2000m"	"list(c(93.2719374, 93.2720494, 93.3227888, 93.3226558, 93.2719374, 27.7126719, 27.7578096, 27.7577006, 27.7125631, 27.7126719))"
"211"	"LY.O.11"	993	"31/2/25"	"linya"	"gh, rnh"	2	45	"patroling, agriculture, mithun herding"	"patroling, agriculture, mithun herding"	"1"	"1"	"3"	"1"	"12"	"logging"	"forest"	NA	"logging"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	65	"nyishi"	NA	3	0	1532.56902094192	"1000-2000m"	"list(c(93.8298153, 93.8301572, 93.8808905, 93.8805277, 93.8298153, 27.7104526, 27.7555861, 27.7552723, 27.7101394, 27.7104526))"
"212"	"LY.O.12"	993	"31/2/25"	"linya"	"gh, rnh"	2	32	"patroling, agriculture, mithun herding"	"patroling, agriculture, mithun herding"	"1"	"1"	"12"	"1"	"10"	"logging"	"forest"	NA	"logging"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	52	"nyishi"	NA	3	0	1532.56902094192	"1000-2000m"	"list(c(93.8298153, 93.8301572, 93.8808905, 93.8805277, 93.8298153, 27.7104526, 27.7555861, 27.7552723, 27.7101394, 27.7104526))"
"213"	"LY.O.2"	993	"01/02/26"	"linya"	"gh,rnh"	2	35	"patroling, agriculture, mithun herding"	"hunt, agriculture, mithun herding"	"1"	"1"	"12"	"03/04/26"	"2"	"logging"	"forest"	NA	"logging"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	55	"nyishi"	NA	3	0	1532.56902094192	"1000-2000m"	"list(c(93.8298153, 93.8301572, 93.8808905, 93.8805277, 93.8298153, 27.7104526, 27.7555861, 27.7552723, 27.7101394, 27.7104526))"
"214"	"PM.O.11"	1116	"27/2/26"	"paimori"	"gh,rnh,oph"	2	30	"agriculture, mithun herding"	"agriculture, mithun herding"	"1"	"1"	"5"	"1"	"5"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	"tayak (toko), tatu, gunyak"	NA	NA	NA	NA	"m"	50	"galo"	NA	3	701.005417186434	1093.89632033956	"1000-2000m"	"list(c(94.439484, 94.4400792, 94.490841, 94.4902249, 94.439484, 27.7957163, 27.8408397, 27.8403006, 27.7951783, 27.7957163))"
"215"	"PM.O.12"	1116	"27/2/26"	"paimori"	"gh,rnh,oph"	2	35	"agriculture, mithun herding"	"agriculture, mithun herding"	"1"	"1"	"7"	"1"	"10"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	55	"galo"	NA	3	701.005417186434	1093.89632033956	"1000-2000m"	"list(c(94.439484, 94.4400792, 94.490841, 94.4902249, 94.439484, 27.7957163, 27.8408397, 27.8403006, 27.7951783, 27.7957163))"
"216"	"PM.O.13"	1116	"27/2/26"	"paimori"	"gh,rnh,oph"	2	40	"agriculture, mithun herding"	"agriculture, mithun herding"	"1"	"1"	"10"	"1"	"50"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	3	701.005417186434	1093.89632033956	"1000-2000m"	"list(c(94.439484, 94.4400792, 94.490841, 94.4902249, 94.439484, 27.7957163, 27.8408397, 27.8403006, 27.7951783, 27.7957163))"
"217"	"BT.O.11"	1120	"25/2/26"	"bomte"	"gh,rnh,oph"	2	20	"resident"	"resident"	"0"	"1"	"100"	"1"	"100"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	"pake, balam, seycher, satum-nelam"	"yes"	"beak of RNH"	"in galo marriage dance by the groom"	NA	"m"	40	"galo"	NA	3	12036.0937371716	787.998587659281	"0-1000m"	"list(c(94.6424387, 94.6431178, 94.6938736, 94.6931736, 94.6424387, 27.7934525, 27.8385715, 27.8379579, 27.79284, 27.7934525))"
"218"	"BT.O.12"	1120	"25/2/26"	"bomte"	"gh,rnh,oph"	2	25	"resident"	"resident"	"0"	"1"	"100"	"1"	"100"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	45	"galo"	NA	3	12036.0937371716	787.998587659281	"0-1000m"	"list(c(94.6424387, 94.6431178, 94.6938736, 94.6931736, 94.6424387, 27.7934525, 27.8385715, 27.8379579, 27.79284, 27.7934525))"
"219"	"BT.O.13"	1120	"25/2/26"	"bomte"	"gh,rnh,oph"	2	30	"resident"	"resident"	"0"	"1"	"100"	"1"	"100"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	50	"galo"	NA	3	12036.0937371716	787.998587659281	"0-1000m"	"list(c(94.6424387, 94.6431178, 94.6938736, 94.6931736, 94.6424387, 27.7934525, 27.8385715, 27.8379579, 27.79284, 27.7934525))"
"220"	"GT.O.11"	1165	"02/02/26"	"gangte"	"rnh"	2	45	"agriculture, mithun herding"	"agriculture, mithun herding"	"0"	"1"	"12"	"03/04/26"	"2"	"forest"	NA	NA	"forest"	NA	NA	"no"	"yes"	"tanyak, gumpyam, santor, sanchar"	NA	NA	NA	NA	"m"	65	"nyishi"	NA	3	17911.1511030098	853.055491401642	"0-1000m"	"list(c(93.8816186, 93.8819839, 93.9327793, 93.9323929, 93.8816186, 27.8455372, 27.8906691, 27.8903348, 27.8452035, 27.8455372))"
"221"	"GT.O.12"	1165	"02/02/26"	"gangte"	"rnh"	2	50	"agriculture, mithun herding"	"agriculture, mithun herding"	"0"	"1"	"4"	"1"	"5"	"forest"	NA	NA	"forest"	NA	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	70	"nyishi"	NA	3	17911.1511030098	853.055491401642	"0-1000m"	"list(c(93.8816186, 93.8819839, 93.9327793, 93.9323929, 93.8816186, 27.8455372, 27.8906691, 27.8903348, 27.8452035, 27.8455372))"
"222"	"GT.O.13"	1165	"02/02/26"	"gangte"	"rnh"	2	20	"agriculture, mithun herding"	"agriculture, mithun herding"	"0"	"1"	"12"	"1"	"12"	"forest"	NA	NA	"forest"	NA	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	40	"nyishi"	NA	3	17911.1511030098	853.055491401642	"0-1000m"	"list(c(93.8816186, 93.8819839, 93.9327793, 93.9323929, 93.8816186, 27.8455372, 27.8906691, 27.8903348, 27.8452035, 27.8455372))"
"223"	"GT.O.11"	1166	"02/02/26"	"gangte"	"rnh"	2	45	"agriculture, mithun herding"	"agriculture, mithun herding"	"1"	"1"	"15"	"1"	"10"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	65	"nyishi"	NA	3	17280.589324508	759.200238528655	"0-1000m"	"list(c(93.9323929, 93.9327793, 93.9835738, 93.9831664, 93.9323929, 27.8452035, 27.8903348, 27.8899818, 27.8448511, 27.8452035))"
"224"	"GT.O.12"	1166	"02/02/26"	"gangte"	"rnh"	2	50	"agriculture, mithun herding"	"agriculture, mithun herding"	"1"	"1"	"12"	"1"	"12"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	70	"nyishi"	NA	3	17280.589324508	759.200238528655	"0-1000m"	"list(c(93.9323929, 93.9327793, 93.9835738, 93.9831664, 93.9323929, 27.8452035, 27.8903348, 27.8899818, 27.8448511, 27.8452035))"
"225"	"GT.O.13"	1166	"02/02/26"	"gangte"	"rnh"	2	20	"agriculture, mithun herding"	"agriculture, mithun herding"	"1"	"1"	"12"	"1"	"12"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	40	"nyishi"	NA	3	17280.589324508	759.200238528655	"0-1000m"	"list(c(93.9323929, 93.9327793, 93.9835738, 93.9831664, 93.9323929, 27.8452035, 27.8903348, 27.8899818, 27.8448511, 27.8452035))"
"226"	"RM.O.11"	1167	"02/02/26"	"radum"	"rnh"	2	40	"agriculture, mithun herding"	"agriculture, mithun herding, hunting"	"0"	"1"	"12"	"1"	"24"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	"sanchar, goam, tangik, sangum"	NA	NA	NA	NA	"m"	60	"nyishi"	NA	3	539.623227364758	1244.74713648138	"1000-2000m"	"list(c(93.9831664, 93.9835738, 94.0343673, 94.0339389, 93.9831664, 27.8448511, 27.8899818, 27.8896101, 27.8444801, 27.8448511))"
"227"	"RM.O.12"	1167	"02/02/26"	"radum"	"rnh"	2	18	"agriculture, mithun herding"	"agriculture, mithun herding, hunting"	"0"	"1"	"12"	"1"	"50"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	35	"nyishi"	NA	3	539.623227364758	1244.74713648138	"1000-2000m"	"list(c(93.9831664, 93.9835738, 94.0343673, 94.0339389, 93.9831664, 27.8448511, 27.8899818, 27.8896101, 27.8444801, 27.8448511))"
"228"	"RM.O.13"	1167	"02/02/26"	"radum"	"rnh"	2	40	"agriculture, mithun herding"	"agriculture, mithun herding, hunting"	"0"	"01/02/26"	"3"	"01/02/26"	"10"	"forest"	"jhum"	NA	"forest"	"jhum"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"nyishi"	NA	3	539.623227364758	1244.74713648138	"1000-2000m"	"list(c(93.9831664, 93.9835738, 94.0343673, 94.0339389, 93.9831664, 27.8448511, 27.8899818, 27.8896101, 27.8444801, 27.8448511))"
"229"	"BT.O.11"	1180	"25/2/26"	"bomte"	"gh,rnh,oph"	2	20	"agriculture, mithun herding"	"agriculture, mithun herding"	"1"	"03/04/26"	"50"	"03/04/26"	"50"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"galo"	NA	3	434.174465036102	1181.74232628209	"1000-2000m"	"list(c(94.6431178, 94.6437984, 94.6945752, 94.6938736, 94.6431178, 27.8385715, 27.8836903, 27.8830755, 27.8379579, 27.8385715))"
"230"	"BT.O.12"	1180	"25/2/26"	"bomte"	"gh,rnh,oph"	2	25	"agriculture, mithun herding"	"agriculture, mithun herding"	"1"	"03/04/26"	"50"	"03/04/26"	"50"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	45	"galo"	NA	3	434.174465036102	1181.74232628209	"1000-2000m"	"list(c(94.6431178, 94.6437984, 94.6945752, 94.6938736, 94.6431178, 27.8385715, 27.8836903, 27.8830755, 27.8379579, 27.8385715))"
"231"	"BT.O.13"	1180	"25/2/26"	"bomte"	"gh,rnh,oph"	2	30	"agriculture, mithun herding"	"agriculture, mithun herding"	"1"	"03/04/26"	"50"	"03/04/26"	"50"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	50	"galo"	NA	3	434.174465036102	1181.74232628209	"1000-2000m"	"list(c(94.6431178, 94.6437984, 94.6945752, 94.6938736, 94.6431178, 27.8385715, 27.8836903, 27.8830755, 27.8379579, 27.8385715))"
"232"	"SL.O.11"	1218	"16/1/26"	"sarli"	"rnh"	2	30	"mithun herding, hunting"	"mithun herding, hunting"	"2"	"1"	"52"	"1"	"52"	"jhum"	"forest"	"cardamom plantation"	"jhum"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	50	"nyishi"	NA	4	0	1773.08988764045	"1000-2000m"	"list(c(93.1199786, 93.1200284, 93.1708525, 93.1707816, 93.1199786, 27.8934377, 27.9385747, 27.938521, 27.8933842, 27.8934377))"
"233"	"SL.O.12"	1218	"16/1/26"	"sarli"	"rnh"	2	30	"mithun herding, hunting"	"mithun herding, hunting"	"2"	"1"	"50"	"1"	"50"	"jhum"	"forest"	"cardamom plantation"	"jhum"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	32	"nyishi"	NA	4	0	1773.08988764045	"1000-2000m"	"list(c(93.1199786, 93.1200284, 93.1708525, 93.1707816, 93.1199786, 27.8934377, 27.9385747, 27.938521, 27.8933842, 27.8934377))"
"234"	"SL.O.31"	1218	"17/1/26"	"sarli"	"rnh"	2	34	"mithun herding, hunting, agriculture"	"mithun herding, hunting, agriculture"	"2"	"na"	"na"	"1"	"50"	"jhum"	"forest"	"cardamom plantation"	"jhum"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	54	"nyishi"	NA	4	0	1773.08988764045	"1000-2000m"	"list(c(93.1199786, 93.1200284, 93.1708525, 93.1707816, 93.1199786, 27.8934377, 27.9385747, 27.938521, 27.8933842, 27.8934377))"
"235"	"SL.O.32"	1218	"17/1/26"	"sarli"	"rnh"	2	25	"mithun herding, hunting, agriculture"	"mithun herding, hunting, agriculture"	"2"	"1"	"50"	"1"	"50"	"jhum"	"forest"	"cardamom plantation"	"jhum"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	50	"nyishi"	NA	4	0	1773.08988764045	"1000-2000m"	"list(c(93.1199786, 93.1200284, 93.1708525, 93.1707816, 93.1199786, 27.8934377, 27.9385747, 27.938521, 27.8933842, 27.8934377))"
"236"	"ND.O.11"	1251	"11/02/26"	"new daring"	"oph, rnh, gh"	2	20	"hunting, mithun herding"	"hunting, mithun herding"	"1"	"03/04/26"	"10"	"1"	"12"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"galo"	NA	4	0	894.642059083449	"0-1000m"	"list(c(94.796124, 94.7968693, 94.8476622, 94.8468958, 94.796124, 27.8817897, 27.9269046, 27.9262324, 27.8811189, 27.8817897))"
"237"	"ND.O.12"	1251	"11/02/26"	"new daring"	"oph, rnh, gh"	2	40	"hunting, mithun herding"	"hunting, mithun herding"	"0"	"1"	"24"	"1"	"30"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	"thechir, gamgha"	NA	NA	NA	NA	"m"	60	"galo"	NA	4	0	894.642059083449	"0-1000m"	"list(c(94.796124, 94.7968693, 94.8476622, 94.8468958, 94.796124, 27.8817897, 27.9269046, 27.9262324, 27.8811189, 27.8817897))"
"238"	"ND.O.13"	1251	"11/02/26"	"new daring"	"oph, rnh, gh"	2	40	"hunting, mithun herding"	"hunting, mithun herding"	"0"	"01/02/26"	"4"	"03/04/26"	"10"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	60	"galo"	NA	4	0	894.642059083449	"0-1000m"	"list(c(94.796124, 94.7968693, 94.8476622, 94.8468958, 94.796124, 27.8817897, 27.9269046, 27.9262324, 27.8811189, 27.8817897))"
"239"	"ND.O.14"	1251	"11/02/26"	"new daring"	"oph, rnh, gh"	2	20	"hunting, mithun herding"	"hunting, mithun herding"	"0"	"01/02/26"	"2"	"01/02/26"	"4"	"jhum"	"forest"	NA	"jhum"	"forest"	NA	"yes"	"yes"	NA	NA	NA	NA	NA	"m"	40	"galo"	NA	4	0	894.642059083449	"0-1000m"	"list(c(94.796124, 94.7968693, 94.8476622, 94.8468958, 94.796124, 27.8817897, 27.9269046, 27.9262324, 27.8811189, 27.8817897))"
"240"	"SL.O.11"	1290	"16/1/26"	"sarli"	"rnh"	2	30	"mithun herding, hunting"	"mithun herding, hunting"	"2"	"1"	"52"	"1"	"52"	"jhum"	"forest"	"cardamom plantation"	"jhum"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	50	"nyishi"	NA	4	11818.3601964021	1530.85100340189	"1000-2000m"	"list(c(93.1200284, 93.1200783, 93.1709235, 93.1708525, 93.1200284, 27.9385747, 27.9837113, 27.9836576, 27.938521, 27.9385747))"
"241"	"SL.O.12"	1290	"16/1/26"	"sarli"	"rnh"	2	30	"mithun herding, hunting"	"mithun herding, hunting"	"2"	"1"	"50"	"1"	"50"	"jhum"	"forest"	"cardamom plantation"	"jhum"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	32	"nyishi"	NA	4	11818.3601964021	1530.85100340189	"1000-2000m"	"list(c(93.1200284, 93.1200783, 93.1709235, 93.1708525, 93.1200284, 27.9385747, 27.9837113, 27.9836576, 27.938521, 27.9385747))"
"242"	"SL.O.31"	1290	"17/1/26"	"sarli"	"rnh"	2	34	"mithun herding, hunting, agriculture"	"mithun herding, hunting, agriculture"	"2"	"na"	"na"	"03/04/26"	"2"	"jhum"	"forest"	"cardamom plantation"	"jhum"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	54	"nyishi"	NA	4	11818.3601964021	1530.85100340189	"1000-2000m"	"list(c(93.1200284, 93.1200783, 93.1709235, 93.1708525, 93.1200284, 27.9385747, 27.9837113, 27.9836576, 27.938521, 27.9385747))"
"243"	"SL.O.32"	1290	"17/1/26"	"sarli"	"rnh"	2	25	"mithun herding, hunting, agriculture"	"mithun herding, hunting, agriculture"	"2"	"03/04/26"	"2"	"1"	"10"	"jhum"	"forest"	"cardamom plantation"	"jhum"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	50	"nyishi"	NA	4	11818.3601964021	1530.85100340189	"1000-2000m"	"list(c(93.1200284, 93.1200783, 93.1709235, 93.1708525, 93.1200284, 27.9385747, 27.9837113, 27.9836576, 27.938521, 27.9385747))"
"244"	"SL.O.11"	1291	"16/1/26"	"sarli"	"rnh"	2	30	"mithun herding, hunting"	"mithun herding, hunting"	"2"	"03/04/26"	"52"	"03/04/26"	"52"	"jhum"	"forest"	"cardamom plantation"	"jhum"	"forest"	NA	"no"	"yes"	"sanchar, rasan rargan, bonsom"	NA	NA	NA	NA	"m"	50	"nyishi"	NA	4	13195.995998538	1452.06685184607	"1000-2000m"	"list(c(93.1708525, 93.1709235, 93.2217685, 93.2216764, 93.1708525, 27.938521, 27.9836576, 27.9835851, 27.9384487, 27.938521))"
"245"	"SL.O.12"	1291	"16/1/26"	"sarli"	"rnh"	2	30	"mithun herding, hunting"	"mithun herding, hunting"	"2"	"1"	"50"	"1"	"50"	"jhum"	"forest"	"cardamom plantation"	"jhum"	"forest"	NA	"no"	"yes"	NA	NA	NA	NA	NA	"m"	32	"nyishi"	NA	4	13195.995998538	1452.06685184607	"1000-2000m"	"list(c(93.1708525, 93.1709235, 93.2217685, 93.2216764, 93.1708525, 27.938521, 27.9836576, 27.9835851, 27.9384487, 27.938521))"
"246"	"SL.O.31"	1291	"17/1/26"	"sarli"	"rnh"	2	34	"mithun herding, hunting, agriculture"	"mithun herding, hunting, agriculture"	"2"	"na"	"na"	"1"	"50"	"jhum"	"forest"	"cardamom plantation"	"jhum"	"forest"	NA	"no"	"yes"	"sangop, rasan raran"	NA	NA	NA	NA	"m"	54	"nyishi"	NA	4	13195.995998538	1452.06685184607	"1000-2000m"	"list(c(93.1708525, 93.1709235, 93.2217685, 93.2216764, 93.1708525, 27.938521, 27.9836576, 27.9835851, 27.9384487, 27.938521))"
